Serial_Number,Serial Number,MQ2,MQ3,MQ5,MQ6,MQ7,MQ8,MQ135,Gas,Corresponding Image Name
5369,1529,687,414,301,335,592,591,332,Smoke,1529_Smoke
5370,351,769,529,451,460,664,712,474,NoGas,351_NoGas
5371,104,770,524,505,476,698,741,512,Perfume,104_Perfume
5372,1233,575,402,368,353,377,240,354,Mixture,1233_Mixture
5373,1446,654,524,400,386,637,578,436,Perfume,1446_Perfume
5374,345,644,391,415,394,642,349,411,Mixture,345_Mixture
5375,1005,589,363,305,346,581,566,295,Smoke,1005_Smoke
5376,557,609,413,415,394,569,390,425,Mixture,557_Mixture
5377,590,707,528,381,373,593,540,434,Perfume,590_Perfume
5378,686,701,528,375,370,565,524,432,Perfume,686_Perfume
5379,382,786,528,496,477,674,703,492,Perfume,382_Perfume
5380,402,786,529,487,486,673,734,496,Perfume,402_Perfume
5381,578,717,529,386,378,596,554,438,Perfume,578_Perfume
5382,601,521,399,359,332,394,240,358,Mixture,601_Mixture
5383,1302,746,533,393,390,524,553,465,NoGas,1302_NoGas
5384,1449,764,528,407,408,539,603,487,NoGas,1449_NoGas
5385,912,795,529,502,482,648,726,515,NoGas,912_NoGas
5386,1461,692,423,313,346,605,609,349,Smoke,1461_Smoke
5387,26,546,343,369,399,572,581,303,Smoke,26_Smoke
5388,1342,803,537,511,484,605,731,570,Perfume,1342_Perfume
5389,981,739,529,383,377,507,518,456,Perfume,981_Perfume
5390,490,668,442,452,413,497,380,442,Mixture,490_Mixture
5391,1273,764,401,386,375,594,634,357,Smoke,1273_Smoke
5392,517,630,443,450,419,512,369,439,Mixture,517_Mixture
5393,571,555,346,326,367,574,556,290,Smoke,571_Smoke
5394,1244,720,518,371,357,480,457,476,Perfume,1244_Perfume
5395,1336,793,536,482,469,616,708,516,NoGas,1336_NoGas
5396,1010,745,533,390,384,521,540,463,Perfume,1010_Perfume
5397,1409,670,440,456,410,504,396,441,Mixture,1409_Mixture
5398,1324,798,534,489,457,630,697,505,NoGas,1324_NoGas
5399,823,751,531,398,397,554,574,461,Perfume,823_Perfume
5400,1599,680,430,300,334,592,596,336,Smoke,1599_Smoke
5401,132,711,524,449,450,667,717,479,Perfume,132_Perfume
5402,390,555,350,333,373,557,543,275,Smoke,390_Smoke
5403,1314,719,536,372,358,469,449,478,Perfume,1314_Perfume
5404,414,779,529,472,436,639,655,474,NoGas,414_NoGas
5405,4,636,395,366,335,516,255,347,Mixture,4_Mixture
5406,1350,778,532,432,428,557,648,496,NoGas,1350_NoGas
5407,450,641,351,362,388,576,569,282,Smoke,450_Smoke
5408,107,773,523,508,480,682,731,502,Perfume,107_Perfume
5409,1510,767,526,416,412,546,614,507,NoGas,1510_NoGas
5410,539,719,529,391,381,586,538,420,Perfume,539_Perfume
5411,808,750,529,407,410,569,606,463,NoGas,808_NoGas
5412,1219,796,530,491,470,593,717,556,Perfume,1219_Perfume
5413,1543,800,529,486,473,609,736,553,NoGas,1543_NoGas
5414,1334,727,399,356,360,587,622,337,Smoke,1334_Smoke
5415,1123,550,415,377,346,374,252,386,Mixture,1123_Mixture
5416,227,508,390,359,328,407,231,353,Mixture,227_Mixture
5417,1416,760,522,481,476,690,754,512,Perfume,1416_Perfume
5418,967,723,367,358,366,578,587,302,Smoke,967_Smoke
5419,320,788,526,500,473,681,723,491,Perfume,320_Perfume
5420,724,736,528,392,392,570,573,445,Perfume,724_Perfume
5421,716,509,406,356,333,438,269,385,Mixture,716_Mixture
5422,360,644,427,447,416,536,371,427,Mixture,360_Mixture
5423,565,722,529,390,385,588,560,433,Perfume,565_Perfume
5424,1110,756,532,404,405,541,595,469,NoGas,1110_NoGas
5425,1046,741,371,373,377,582,627,324,Smoke,1046_Smoke
5426,306,743,529,430,429,649,672,462,NoGas,306_NoGas
5427,541,719,530,390,381,594,545,426,Perfume,541_Perfume
5428,801,754,528,411,414,574,620,467,NoGas,801_NoGas
5429,860,685,365,382,393,575,636,342,Smoke,860_Smoke
5430,577,752,530,420,433,614,675,472,NoGas,577_NoGas
5431,117,768,526,506,491,689,758,521,Perfume,117_Perfume
5432,406,774,528,473,477,674,732,492,Perfume,406_Perfume
5433,1435,757,421,356,367,597,643,354,Smoke,1435_Smoke
5434,1160,602,446,426,399,469,339,434,Mixture,1160_Mixture
5435,432,748,529,422,426,620,656,453,NoGas,432_NoGas
5436,614,669,354,344,370,574,547,283,Smoke,614_Smoke
5437,970,527,406,364,339,382,257,378,Mixture,970_Mixture
5438,64,653,521,422,413,658,633,441,NoGas,64_NoGas
5439,1338,716,407,364,368,587,631,343,Smoke,1338_Smoke
5440,694,532,349,316,361,575,549,280,Smoke,694_Smoke
5441,452,815,529,521,510,697,763,526,Perfume,452_Perfume
5442,265,688,423,464,424,570,397,433,Mixture,265_Mixture
5443,1567,765,528,467,472,680,734,487,Perfume,1567_Perfume
5444,594,784,528,489,477,671,734,501,Perfume,594_Perfume
5445,515,526,350,326,367,570,544,278,Smoke,515_Smoke
5446,1421,740,521,458,456,680,739,495,Perfume,1421_Perfume
5447,1389,702,424,304,340,596,607,345,Smoke,1389_Smoke
5448,92,627,522,406,388,653,574,431,Perfume,92_Perfume
5449,892,598,368,314,352,579,594,312,Smoke,892_Smoke
5450,1534,683,425,301,334,593,591,333,Smoke,1534_Smoke
5451,245,533,346,337,373,569,552,282,Smoke,245_Smoke
5452,1234,723,518,375,362,483,467,480,Perfume,1234_Perfume
5453,70,649,522,418,406,654,623,438,NoGas,70_NoGas
5454,1585,786,524,448,439,568,669,540,NoGas,1585_NoGas
5455,365,756,529,434,437,646,674,465,NoGas,365_NoGas
5456,1398,741,526,483,460,663,713,503,Perfume,1398_Perfume
5457,831,791,530,488,468,675,712,500,NoGas,831_NoGas
5458,662,725,526,394,398,578,588,448,NoGas,662_NoGas
5459,410,552,411,378,352,417,263,385,Mixture,410_Mixture
5460,545,749,528,402,387,594,540,435,NoGas,545_NoGas
5461,1310,718,534,372,360,472,452,479,Perfume,1310_Perfume
5462,1404,792,530,485,465,648,698,510,NoGas,1404_NoGas
5463,389,744,529,409,411,626,627,452,NoGas,389_NoGas
5464,779,741,530,396,393,561,571,456,Perfume,779_Perfume
5465,781,741,532,394,390,560,568,455,Perfume,781_Perfume
5466,389,550,424,391,363,412,293,391,Mixture,389_Mixture
5467,1032,665,444,457,416,490,352,437,Mixture,1032_Mixture
5468,910,739,531,388,383,526,534,453,Perfume,910_Perfume
5469,42,523,403,368,334,404,244,336,Mixture,42_Mixture
5470,1597,681,428,299,333,591,595,335,Smoke,1597_Smoke
5471,699,531,349,316,362,575,548,280,Smoke,699_Smoke
5472,509,527,352,326,367,574,548,280,Smoke,509_Smoke
5473,867,652,366,349,372,575,618,328,Smoke,867_Smoke
5474,498,796,530,500,482,680,718,482,Perfume,498_Perfume
5475,897,792,529,483,469,655,715,502,Perfume,897_Perfume
5476,61,612,350,381,401,575,583,297,Smoke,61_Smoke
5477,1340,805,535,523,496,621,747,573,Perfume,1340_Perfume
5478,637,787,531,479,460,670,680,485,Perfume,637_Perfume
5479,887,795,530,498,481,676,716,510,Perfume,887_Perfume
5480,259,645,342,367,389,571,569,284,Smoke,259_Smoke
5481,585,536,347,323,366,573,549,284,Smoke,585_Smoke
5482,1430,666,523,406,395,641,600,442,Perfume,1430_Perfume
5483,135,705,412,463,423,570,402,416,Mixture,135_Mixture
5484,230,712,522,410,395,638,567,440,Perfume,230_Perfume
5485,878,758,532,411,409,565,601,467,NoGas,878_NoGas
5486,481,719,529,395,386,618,571,440,Perfume,481_Perfume
5487,61,717,402,426,394,564,338,397,Mixture,61_Mixture
5488,429,536,352,330,370,574,550,279,Smoke,429_Smoke
5489,907,650,425,477,444,612,524,465,Mixture,907_Mixture
5490,1199,762,537,416,413,542,600,476,NoGas,1199_NoGas
5491,99,522,359,371,398,574,568,295,Smoke,99_Smoke
5492,1063,805,532,518,494,678,734,527,Perfume,1063_Perfume
5493,65,663,520,429,420,665,652,449,Perfume,65_Perfume
5494,492,788,529,491,469,664,696,490,Perfume,492_Perfume
5495,1319,654,390,297,334,584,592,326,Smoke,1319_Smoke
5496,1026,759,533,409,409,550,604,469,NoGas,1026_NoGas
5497,1005,636,419,447,417,501,380,431,Mixture,1005_Mixture
5498,1428,668,523,406,397,641,602,443,Perfume,1428_Perfume
5499,1146,796,535,486,464,644,697,505,NoGas,1146_NoGas
5500,1186,729,401,382,390,593,612,333,Smoke,1186_Smoke
5501,698,528,418,368,346,463,308,404,Mixture,698_Mixture
5502,202,512,394,365,335,409,240,362,Mixture,202_Mixture
5503,753,797,532,514,503,691,749,513,Perfume,753_Perfume
5504,1196,510,426,366,346,383,264,390,Mixture,1196_Mixture
5505,973,535,406,364,340,384,257,378,Mixture,973_Mixture
5506,555,781,529,471,485,682,760,519,NoGas,555_NoGas
5507,782,766,529,436,439,597,676,483,NoGas,782_NoGas
5508,1266,726,536,370,354,468,445,474,Perfume,1266_Perfume
5509,1584,789,525,449,444,571,673,542,NoGas,1584_NoGas
5510,1012,770,532,429,428,572,650,481,NoGas,1012_NoGas
5511,889,753,531,401,401,558,581,463,NoGas,889_NoGas
5512,566,508,410,384,376,497,388,432,Mixture,566_Mixture
5513,1372,765,426,342,361,595,644,365,Smoke,1372_Smoke
5514,144,695,522,423,426,656,687,465,NoGas,144_NoGas
5515,385,746,530,412,416,629,635,455,NoGas,385_NoGas
5516,235,758,527,444,445,661,691,467,NoGas,235_NoGas
5517,258,748,526,472,471,684,744,503,Perfume,258_Perfume
5518,566,762,530,443,454,637,714,486,NoGas,566_NoGas
5519,1195,513,426,367,347,385,265,391,Mixture,1195_Mixture
5520,1429,769,419,371,375,596,650,356,Smoke,1429_Smoke
5521,607,794,531,498,501,693,771,532,Perfume,607_Perfume
5522,85,522,363,359,393,577,562,297,Smoke,85_Smoke
5523,313,532,392,370,345,444,248,371,Mixture,313_Mixture
5524,738,636,354,331,365,576,576,296,Smoke,738_Smoke
5525,850,603,419,390,362,424,295,418,Mixture,850_Mixture
5526,1069,591,436,407,377,415,296,412,Mixture,1069_Mixture
5527,743,745,529,403,407,578,606,451,NoGas,743_NoGas
5528,1060,738,529,378,370,494,494,450,Perfume,1060_Perfume
5529,1017,764,532,421,419,561,632,476,NoGas,1017_NoGas
5530,986,796,531,500,475,668,707,509,NoGas,986_NoGas
5531,1120,810,532,525,510,692,767,557,Perfume,1120_Perfume
5532,450,811,529,523,505,693,756,526,Perfume,450_Perfume
5533,841,542,418,369,343,376,262,387,Mixture,841_Mixture
5534,1454,758,524,402,403,534,590,484,NoGas,1454_NoGas
5535,528,737,528,399,397,607,600,449,NoGas,528_NoGas
5536,1355,771,532,424,421,551,628,488,NoGas,1355_NoGas
5537,757,566,418,404,372,452,308,410,Mixture,757_Mixture
5538,688,569,433,403,380,528,400,445,Mixture,688_Mixture
5539,587,709,528,382,374,593,543,435,Perfume,587_Perfume
5540,862,553,415,379,353,395,275,394,Mixture,862_Mixture
5541,950,563,367,308,349,577,568,297,Smoke,950_Smoke
5542,1494,782,531,440,435,565,659,512,NoGas,1494_NoGas
5543,1553,575,427,398,365,413,267,389,Mixture,1553_Mixture
5544,1187,729,523,377,365,497,484,484,Perfume,1187_Perfume
5545,927,571,373,309,349,581,579,302,Smoke,927_Smoke
5546,726,573,403,368,344,459,271,386,Mixture,726_Mixture
5547,1121,680,378,387,387,585,610,330,Smoke,1121_Smoke
5548,976,556,406,368,342,393,259,379,Mixture,976_Mixture
5549,1464,785,531,425,415,546,548,482,NoGas,1464_NoGas
5550,885,607,368,319,355,578,599,315,Smoke,885_Smoke
5551,815,557,359,313,355,576,553,284,Smoke,815_Smoke
5552,459,739,528,407,405,610,599,442,NoGas,459_NoGas
5553,1084,550,428,380,353,382,263,389,Mixture,1084_Mixture
5554,1522,691,424,302,335,593,593,333,Smoke,1522_Smoke
5555,221,652,523,399,385,637,575,435,Perfume,221_Perfume
5556,244,782,526,499,490,691,756,534,Perfume,244_Perfume
5557,188,763,521,485,478,691,756,515,Perfume,188_Perfume
5558,1293,806,531,529,509,657,767,572,Perfume,1293_Perfume
5559,834,745,529,392,390,550,556,457,Perfume,834_Perfume
5560,936,588,425,420,387,449,318,420,Mixture,936_Mixture
5561,1285,773,534,439,419,551,602,508,Perfume,1285_Perfume
5562,1457,639,440,438,403,484,326,436,Mixture,1457_Mixture
5563,843,739,530,388,384,546,543,454,Perfume,843_Perfume
5564,1210,747,406,384,391,595,652,353,Smoke,1210_Smoke
5565,1453,691,415,302,335,598,604,338,Smoke,1453_Smoke
5566,594,516,410,378,357,424,296,400,Mixture,594_Mixture
5567,1356,514,403,351,330,364,239,352,Mixture,1356_Mixture
5568,464,628,406,397,370,475,268,391,Mixture,464_Mixture
5569,575,552,350,325,367,574,555,289,Smoke,575_Smoke
5570,618,644,354,352,378,569,556,282,Smoke,618_Smoke
5571,1247,637,404,308,345,591,587,322,Smoke,1247_Smoke
5572,783,740,532,394,391,559,565,455,Perfume,783_Perfume
5573,593,743,529,405,412,597,629,460,NoGas,593_NoGas
5574,1422,705,455,487,443,539,392,455,Mixture,1422_Mixture
5575,522,728,529,398,390,602,568,435,Perfume,522_Perfume
5576,1341,803,536,517,490,612,740,572,Perfume,1341_Perfume
5577,149,690,416,451,414,538,358,414,Mixture,149_Mixture
5578,222,691,525,407,401,638,612,442,NoGas,222_NoGas
5579,1053,744,531,380,374,498,506,455,Perfume,1053_Perfume
5580,1376,732,525,374,354,479,452,479,Perfume,1376_Perfume
5581,1573,766,527,456,457,671,714,474,Perfume,1573_Perfume
5582,842,555,418,372,345,382,262,388,Mixture,842_Mixture
5583,1143,668,459,495,450,590,590,459,Mixture,1143_Mixture
5584,5,557,516,375,337,665,451,416,NoGas,5_NoGas
5585,885,514,409,358,332,368,249,372,Mixture,885_Mixture
5586,1014,692,424,441,400,477,333,423,Mixture,1014_Mixture
5587,129,654,525,411,399,635,588,432,NoGas,129_NoGas
5588,85,689,526,437,438,666,696,469,NoGas,85_NoGas
5589,872,518,412,365,338,371,256,380,Mixture,872_Mixture
5590,778,771,529,444,447,607,691,489,NoGas,778_NoGas
5591,1270,734,407,391,379,596,639,361,Smoke,1270_Smoke
5592,1494,755,429,373,376,608,636,362,Smoke,1494_Smoke
5593,1337,790,533,479,467,609,704,515,NoGas,1337_NoGas
5594,297,751,528,438,441,659,698,472,NoGas,297_NoGas
5595,899,590,368,312,351,580,590,308,Smoke,899_Smoke
5596,1572,767,527,457,460,672,718,476,Perfume,1572_Perfume
5597,666,553,346,321,364,577,558,282,Smoke,666_Smoke
5598,1105,670,387,350,363,587,591,312,Smoke,1105_Smoke
5599,1359,508,403,353,331,370,241,352,Mixture,1359_Mixture
5600,76,644,521,416,402,662,620,443,NoGas,76_NoGas
5601,1241,720,518,372,361,482,460,477,Perfume,1241_Perfume
5602,880,615,361,322,357,576,601,317,Smoke,880_Smoke
5603,465,740,527,407,403,610,591,443,NoGas,465_NoGas
5604,633,602,355,362,385,574,572,284,Smoke,633_Smoke
5605,1249,795,534,475,470,639,729,518,NoGas,1249_NoGas
5606,319,517,390,365,337,423,244,366,Mixture,319_Mixture
5607,545,782,528,468,446,661,668,474,Perfume,545_Perfume
5608,145,649,526,407,394,634,568,426,Perfume,145_Perfume
5609,1229,783,530,459,430,563,597,479,NoGas,1229_NoGas
5610,1563,803,527,519,500,672,783,579,NoGas,1563_NoGas
5611,1210,808,524,526,506,671,765,569,Perfume,1210_Perfume
5612,1226,781,531,411,387,523,528,457,NoGas,1226_NoGas
5613,136,709,521,437,440,667,714,476,NoGas,136_NoGas
5614,412,546,351,332,372,573,553,280,Smoke,412_Smoke
5615,530,723,528,395,387,603,563,434,Perfume,530_Perfume
5616,870,764,531,413,415,571,619,470,NoGas,870_NoGas
5617,1386,703,425,304,339,596,607,344,Smoke,1386_Smoke
5618,1199,746,407,376,385,594,628,339,Smoke,1199_Smoke
5619,1393,783,530,424,422,545,552,470,NoGas,1393_NoGas
5620,1137,753,533,399,392,532,563,506,Perfume,1137_Perfume
5621,1571,742,440,328,348,592,624,345,Smoke,1571_Smoke
5622,1553,793,527,511,496,689,743,512,Perfume,1553_Perfume
5623,1332,672,400,337,358,586,622,337,Smoke,1332_Smoke
5624,218,693,524,410,404,639,619,444,NoGas,218_NoGas
5625,443,585,416,408,382,462,298,400,Mixture,443_Mixture
5626,673,644,419,452,419,598,420,445,Mixture,673_Mixture
5627,1196,764,539,420,416,544,607,477,NoGas,1196_NoGas
5628,453,645,352,378,394,576,571,282,Smoke,453_Smoke
5629,296,749,527,438,443,654,694,469,NoGas,296_NoGas
5630,1129,746,533,395,396,534,526,461,NoGas,1129_NoGas
5631,614,731,530,395,397,589,587,450,NoGas,614_NoGas
5632,772,520,406,364,338,415,263,383,Mixture,772_Mixture
5633,226,592,360,347,371,564,560,284,Smoke,226_Smoke
5634,1249,593,404,388,379,550,378,431,Mixture,1249_Mixture
5635,796,741,529,394,393,561,551,452,Perfume,796_Perfume
5636,713,520,407,356,333,438,271,387,Mixture,713_Mixture
5637,511,526,350,326,367,570,544,278,Smoke,511_Smoke
5638,532,599,349,348,377,574,556,281,Smoke,532_Smoke
5639,549,506,417,368,341,396,257,378,Mixture,549_Mixture
5640,657,560,348,324,366,580,562,284,Smoke,657_Smoke
5641,1250,717,520,370,355,479,452,473,Perfume,1250_Perfume
5642,451,736,530,406,407,622,625,452,NoGas,451_NoGas
5643,1141,794,536,487,462,655,694,505,NoGas,1141_NoGas
5644,1123,747,536,397,394,528,559,459,NoGas,1123_NoGas
5645,1589,694,446,483,433,514,338,443,Mixture,1589_Mixture
5646,1316,791,534,469,454,588,669,500,NoGas,1316_NoGas
5647,111,509,393,360,329,398,235,346,Mixture,111_Mixture
5648,122,592,353,368,398,579,576,299,Smoke,122_Smoke
5649,381,746,528,415,417,619,627,447,NoGas,381_NoGas
5650,1460,692,421,311,343,603,608,347,Smoke,1460_Smoke
5651,670,694,414,454,411,547,376,424,Mixture,670_Mixture
5652,1285,753,403,367,372,583,648,368,Smoke,1285_Smoke
5653,87,522,363,359,393,576,561,296,Smoke,87_Smoke
5654,1273,766,534,414,415,550,631,485,NoGas,1273_NoGas
5655,740,652,416,443,408,539,359,424,Mixture,740_Mixture
5656,825,751,533,397,395,553,570,460,Perfume,825_Perfume
5657,1014,585,362,305,346,581,566,294,Smoke,1014_Smoke
5658,630,723,530,389,382,582,553,442,Perfume,630_Perfume
5659,1399,700,424,309,344,599,606,348,Smoke,1399_Smoke
5660,445,566,414,398,371,441,291,394,Mixture,445_Mixture
5661,697,528,419,370,348,467,312,402,Mixture,697_Mixture
5662,595,785,527,497,484,676,740,506,Perfume,595_Perfume
5663,1284,756,399,373,376,584,648,366,Smoke,1284_Smoke
5664,1353,502,403,351,330,364,238,351,Mixture,1353_Mixture
5665,613,730,531,397,397,590,589,450,NoGas,613_NoGas
5666,356,767,530,441,449,667,709,479,NoGas,356_NoGas
5667,89,681,525,430,432,662,684,463,NoGas,89_NoGas
5668,1409,763,413,368,362,598,633,353,Smoke,1409_Smoke
5669,1219,543,417,368,345,410,271,390,Mixture,1219_Mixture
5670,1243,585,402,375,346,385,256,385,Mixture,1243_Mixture
5671,1499,647,439,444,399,459,304,420,Mixture,1499_Mixture
5672,301,680,524,401,391,636,586,436,Perfume,301_Perfume
5673,813,749,530,403,403,565,595,461,NoGas,813_NoGas
5674,84,602,409,412,382,469,318,390,Mixture,84_Mixture
5675,1182,554,437,395,370,412,294,414,Mixture,1182_Mixture
5676,1434,759,420,362,370,597,645,355,Smoke,1434_Smoke
5677,938,742,534,394,390,526,550,457,Perfume,938_Perfume
5678,447,555,413,391,364,427,283,388,Mixture,447_Mixture
5679,1179,666,394,349,362,593,582,320,Smoke,1179_Smoke
5680,753,776,531,413,393,575,555,446,NoGas,753_NoGas
5681,1440,697,417,305,337,599,609,342,Smoke,1440_Smoke
5682,996,805,534,515,496,690,747,528,Perfume,996_Perfume
5683,373,748,530,420,425,623,643,450,NoGas,373_NoGas
5684,1565,766,527,466,475,682,741,492,Perfume,1565_Perfume
5685,963,748,532,399,397,542,574,464,NoGas,963_NoGas
5686,195,718,526,427,427,655,667,460,NoGas,195_NoGas
5687,289,766,531,450,454,669,721,482,NoGas,289_NoGas
5688,979,742,531,384,378,508,521,456,Perfume,979_Perfume
5689,707,779,527,461,463,645,715,486,NoGas,707_NoGas
5690,652,502,402,361,337,405,270,384,Mixture,652_Mixture
5691,552,792,527,490,472,676,697,492,NoGas,552_NoGas
5692,696,784,528,481,465,676,720,487,Perfume,696_Perfume
5693,286,560,343,339,375,572,559,282,Smoke,286_Smoke
5694,74,636,522,410,396,650,593,431,Perfume,74_Perfume
5695,531,734,530,397,396,597,587,442,NoGas,531_NoGas
5696,358,763,525,438,445,650,689,467,NoGas,358_NoGas
5697,1536,693,407,301,334,593,590,332,Smoke,1536_Smoke
5698,1175,812,526,539,524,688,793,589,Perfume,1175_Perfume
5699,912,737,531,387,382,526,531,453,Perfume,912_Perfume
5700,206,508,393,362,332,403,238,359,Mixture,206_Mixture
5701,1490,656,439,446,406,480,319,424,Mixture,1490_Mixture
5702,685,534,346,317,361,576,551,281,Smoke,685_Smoke
5703,886,511,409,359,332,370,248,372,Mixture,886_Mixture
5704,1369,719,529,368,351,469,436,476,Perfume,1369_Perfume
5705,1487,789,531,460,451,581,690,523,NoGas,1487_NoGas
5706,1269,725,535,368,352,468,443,473,Perfume,1269_Perfume
5707,1524,689,405,301,334,592,592,332,Smoke,1524_Smoke
5708,40,533,344,364,394,572,574,299,Smoke,40_Smoke
5709,1024,759,531,411,411,551,610,470,NoGas,1024_NoGas
5710,13,816,520,585,482,700,766,536,Perfume,13_Perfume
5711,293,756,528,442,448,660,705,474,NoGas,293_NoGas
5712,1577,791,525,470,461,587,706,555,NoGas,1577_NoGas
5713,1341,765,408,373,364,587,628,343,Smoke,1341_Smoke
5714,569,557,348,327,367,574,556,290,Smoke,569_Smoke
5715,1166,588,441,425,401,501,353,446,Mixture,1166_Mixture
5716,142,686,414,445,409,527,354,406,Mixture,142_Mixture
5717,1567,606,426,422,390,453,314,432,Mixture,1567_Mixture
5718,197,523,396,369,339,415,244,364,Mixture,197_Mixture
5719,48,509,400,362,327,395,237,330,Mixture,48_Mixture
5720,634,722,529,387,381,581,548,441,Perfume,634_Perfume
5721,907,583,373,311,351,581,587,305,Smoke,907_Smoke
5722,458,546,407,377,350,414,259,375,Mixture,458_Mixture
5723,1562,622,427,436,404,501,337,439,Mixture,1562_Mixture
5724,716,564,352,359,377,572,560,288,Smoke,716_Smoke
5725,58,673,521,438,431,673,671,457,Perfume,58_Perfume
5726,1315,791,534,466,435,578,661,494,NoGas,1315_NoGas
5727,1205,508,422,360,340,376,256,381,Mixture,1205_Mixture
5728,1223,729,518,380,368,488,478,485,Perfume,1223_Perfume
5729,258,533,342,356,386,571,568,284,Smoke,258_Smoke
5730,1464,651,438,449,408,493,332,440,Mixture,1464_Mixture
5731,792,760,528,420,425,583,644,473,NoGas,792_NoGas
5732,688,699,527,375,369,565,523,432,Perfume,688_Perfume
5733,166,696,522,419,415,646,635,450,NoGas,166_NoGas
5734,983,793,531,501,470,667,701,502,NoGas,983_NoGas
5735,1221,795,524,482,464,586,707,553,Perfume,1221_Perfume
5736,604,532,345,323,366,573,547,282,Smoke,604_Smoke
5737,519,601,440,431,401,472,346,426,Mixture,519_Mixture
5738,136,556,354,358,393,581,574,300,Smoke,136_Smoke
5739,364,611,425,434,408,519,370,425,Mixture,364_Mixture
5740,1520,692,422,302,335,593,594,333,Smoke,1520_Smoke
